Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011]
Costa Rica,CRI,GDP per capita (Constant 2005 USD),NY.GDP.PCAP.KD,1842.39096438696,1762.05488867239,1839.64412968974,1861.58175519196,1874.39008354574,1993.29032906147,2085.08235380932,2139.02790026794,2254.17055923257,2317.00221270801,2427.92620581839,2530.10418935492,2673.76493973692,2814.2425229085,2901.2106804539,2890.37104566153,2972.63730079909,3152.48036317935,3259.97136636445,3327.71122600872,3260.8614196264,3099.47018968589,2794.36360906435,2795.17254693315,2887.28895916775,2838.38092592538,2922.22401800043,3040.5495301295,3074.41861097672,3147.44783127566,3188.17865554759,3189.94624700395,3398.34318205156,3563.51238562596,3642.67841148952,3693.40504147078,3633.78774562897,3740.61227388312,3954.67147208194,4178.28874867492,4158.43621770408,4115.33194526622,4151.6483243817,4335.66953465353,4440.30255190733,4621.36412376131,4944.28546056445,5252.05666017075,5312.81153696128,5180.62014673123,5358.09823430793,5515.67196852548
Costa Rica,CRI,GNI (Current USD),NY.GNP.MKTP.CD,502760949.387678,485020103.782015,469635065.144762,503109688.354309,531162732.073419,578881156.226415,631805631.396226,681856618.264151,754641499.773585,837730203.169811,969030159.698113,1060102193.35042,1200686027.6619,1488145365.15355,1624813154.71392,1894935135.87026,2336934482.08092,2992727124.57763,3409908933.86208,3885819471.59192,4615347173.21361,2339707179.30709,2202721148.69654,3642854050.94435,4292008569.79189,4514428557.62238,5203995283.74339,5544033377.39946,5726959371.10467,6464502028.35824,7150957319.25185,6978473073.29413,8359903967.38487,9398868871.80557,10418501299.497,11497044796.4589,11658579462.7055,12580000089.8237,13633227760.8615,13973085168.491,14696726143.3722,15719191406.9752,16236001621.042,16803734637.5718,17821886582.3943,19183801874.3884,21804960328.5708,25574203547.8532,29084290489.6367,28488913523.231,35317365452.7492,40050302498.2482
Costa Rica,CRI,Global leasing volume to GDP (%),GFDD.OI.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.827,0.966,1.302,,,,,,,
Costa Rica,CRI,Gross portfolio debt assets to GDP (%),GFDD.DM.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.317,0.405,0.824,0.762,1.247,0.853,3.957,5.792,5.444,2.963,4.216,2.853,1.9
Costa Rica,CRI,Gross portfolio debt liabilities to GDP (%),GFDD.DM.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.032,4.669,5.147,5.473,4.93,3.402,4.815,4.458,4.396,3.089,3.455,3.313,2.857
Costa Rica,CRI,Gross portfolio equity assets to GDP (%),GFDD.DM.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.253,0.276,0.045,0.016,0.024,0.059,0.085,0.058,0.21,0.224,0.901,0.92,0.821
Costa Rica,CRI,Gross portfolio equity liabilities to GDP (%),GFDD.DM.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Costa Rica,CRI,H-statistic,GFDD.OI.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.668,0.86
Costa Rica,CRI,Insurance company assets to GDP (%),GFDD.DI.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.227,1.238,1.449,1.521,1.743,1.847,2.291,6.135,
Costa Rica,CRI,International debt issues to GDP (%),GFDD.DM.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.281004,4.95977,4.5937,3.974774,3.910147,4.698969,6.380763,7.641907,8.562543,9.147584,9.306675,8.948059,7.996899,6.989631,5.89273,4.885133,3.925331,3.368091
Costa Rica,CRI,Investments financed by banks (%),GFDD.AI.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.8,,,,,14.2,
Costa Rica,CRI,Investments financed by equity or stock sales (%),GFDD.AM.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,6.8,
Costa Rica,CRI,Lerner index,GFDD.OI.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.166373,0.069258,0.192298,0.185834,0.172321,0.195461,0.17619,0.287821,0.285017,0.289198,0.267953,0.175847,0.059182,0.086085,0.193339,0.259992
Costa Rica,CRI,Life insurance premium volume to GDP (%),GFDD.DI.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.181,0.159,0.128,0.13,0.121,0.125,0.164,0.156,0.17,0.162,0.149,0.167,0.181,0.154,0.181,0.186,0.176,0.205
Costa Rica,CRI,Liquid assets to deposits and short term funding (%),GFDD.SI.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.54941,13.2994,12.24687,11.01776,10.08855,13.66724,13.45623,14.95376,15.54846,16.6432,19.74404,19.68924,18.34573,19.18617
Costa Rica,CRI,Liquid liabilities in millions USD (2000 constant),GFDD.OI.07,582.2827,477.5345,533.3577,579.572,615.8615,643.8846,642.76,832.6879,789.8035,832.4822,843.3349,1157.133,1337.621,1494.492,1348.708,1793.752,2299.622,2831.41,3321.874,3955.137,4087.479,1667.001,1832.588,2252.271,2318.682,2271.685,2477.873,2346.396,2736.939,2874.847,2811.819,2788.418,3315.627,3371.509,3674.768,3177.565,4019.01,1941.485,2068.983,2386.911,2685.086,3110.801,3285.635,3565.942,3918.981,4380.483,5161.568,6108.574,6084.924,13551.82,14829.62,15491.41
Costa Rica,CRI,Liquid liabilities to GDP (%),GFDD.DI.05,,18.86762,18.19766,18.95129,19.74169,19.24324,18.48084,20.03489,20.88681,19.80883,18.90125,21.55423,24.13879,4.059643,10.40635,25.13988,27.2575,29.07682,32.59247,36.91183,39.33942,41.41069,41.65803,38.48859,37.9419,36.56783,34.12061,35.33427,36.71602,38.17137,38.12812,30.2533,29.81139,29.15634,28.34603,25.71173,27.3544,21.48324,13.44874,13.42002,15.74549,18.0691,19.56505,20.4969,21.82139,23.28247,24.19428,24.81509,24.88977,40.20675,51.00255,48.00116
Costa Rica,CRI,Loan from a financial institution in the past year (% age 15+),GFDD.AI.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.01993
Costa Rica,CRI,Loan from a private lender in the past year (% age 15+),GFDD.AI.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.528928
Costa Rica,CRI,Loan from an employer in the past year (% age 15+),GFDD.AI.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.251349
Costa Rica,CRI,Loan from family or friends in the past year (% age 15+),GFDD.AI.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.027575
Costa Rica,CRI,Loan in the past year (% age 15+),GFDD.AI.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.46339
Costa Rica,CRI,Loan through store credit in the past year (% age 15+),GFDD.AI.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.937425
Costa Rica,CRI,Loans from nonresident banks (amounts outstanding) to GDP (%),GFDD.OI.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.83469,12.21795,19.63524,16.79224,17.06067,19.36482,21.89763,24.46514,17.67943,16.09454,14.28508,17.59086,19.81622,20.51101,15.53641,13.22928,15.37571
Costa Rica,CRI,Loans from nonresident banks (net) to GDP (%),GFDD.OI.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5657241,0.0623588,-0.4751182,,-0.0627099,-0.0609622,-0.059367,0.2283426,,,,,,,,0.609277
Costa Rica,CRI,Loans requiring collateral (%),GFDD.AI.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,,,,,93.3,
Costa Rica,CRI,Market capitalization excluding top 10 companies to total market capitalization (%),GFDD.AM.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Costa Rica,CRI,Mobile phone used to pay bills (% age 15+),GFDD.AI.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Costa Rica,CRI,Mobile phone used to send money (% age 15+),GFDD.AI.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Costa Rica,CRI,Mutual fund assets to GDP (%),GFDD.DI.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.763,9.614,10.318,15.721,5.663,4.027,4.519,4.57,3.68,4.477,4.103,3.087
Costa Rica,CRI,Nonbank financial institutions’ assets to GDP (%),GFDD.DI.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Costa Rica,CRI,Nonfinancial corporate bonds to total bonds and notes outstanding (%),GFDD.AM.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Costa Rica,CRI,Nonlife insurance premium volume to GDP (%),GFDD.DI.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.906,1.496,1.64,1.818,1.921,1.619,1.644,1.57,1.574,1.607,1.791,1.725,1.805,1.587,1.658,1.603,1.534,1.655,1.864,1.809,1.733,1.601
Costa Rica,CRI,"Number of listed companies per 1,000,000 people",GFDD.OM.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.9887,25.98964,,25.98243,28.7608,35.62472,34.18224,33.92562,31.96317,31.1644,25.86263,5.726581,5.344072,5.481516,5.618197,4.794847,4.94544,4.398016,3.642578,2.688638,2.426804,1.955916,1.927325,1.899664
Costa Rica,CRI,Outstanding domestic private debt securities to GDP (%),GFDD.DM.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Costa Rica,CRI,Outstanding domestic public debt securities to GDP (%),GFDD.DM.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Costa Rica,CRI,Outstanding international private debt securities to GDP (%),GFDD.DM.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4035729,0.3952492,0.2606736,,,,,,,0.3593739,0.4838669,0.4323498,0.3778932,0.3356075,0.3261979,0.2906612,0.5482562
Costa Rica,CRI,Outstanding international public debt securities to GDP (%),GFDD.DM.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.065669,4.556198,4.198451,3.7141,3.84154,4.698969,6.380763,7.641907,8.562543,9.038873,8.947301,8.464191,7.564549,6.611738,5.557122,4.558936,3.63467,2.819835
Costa Rica,CRI,Pension fund assets to GDP (%),GFDD.DI.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.127,0.818,1.737,2.56,3.739,4.711,5.509,5.394,7.152,8,8.662
Costa Rica,CRI,Population (Total),SP.POP.TOTL,1334044,1381532,1431088,1481890,1532828,1583078,1632500,1681241,1729135,1776076,1822106,1867044,1911212,1955790,2002358,2052076,2105377,2162047,2221800,2284076,2348427,2414832,2483355,2553714,2625561,2698616,2772823,2848141,2924348,3001196,3078551,3155979,3233568,3312307,3393575,3478197,3566605,3658020,3750585,3841734,3929588,4013488,4093840,4171145,4246336,4320130,4392493,4463226,4532711,4601424,4669685,4737680
Costa Rica,CRI,Private credit by deposit money banks and other financial institutions to GDP (%),GFDD.DI.12,,26.73153,25.32633,25.23363,27.37833,28.30555,27.48276,26.18171,25.28211,24.11462,23.54702,26.30643,27.20256,,,26.0141,25.65214,24.54245,25.69299,26.76771,26.42378,21.81272,17.56483,17.93496,18.40092,17.83922,16.49683,17.25238,16.66647,15.41264,14.59744,10.47269,10.59225,12.28257,12.70424,10.94614,11.18209,12.87684,15.23237,17.4533,21.35654,24.86637,27.11256,28.4609,29.44911,31.41528,33.61463,37.8087,44.48435,48.32038,45.1991,44.61356
Costa Rica,CRI,Private credit by deposit money banks to GDP (%),GFDD.DI.01,,26.73153,25.32633,25.23363,27.37833,28.30555,27.48276,26.18171,25.28211,24.11462,23.54702,26.30643,27.20256,4.207573,10.70235,26.0141,25.65214,24.54245,25.69299,26.76771,26.42378,21.81272,17.56483,17.93496,18.40092,17.83922,16.49683,17.25238,16.66647,15.41264,14.59744,10.47269,10.59225,12.28257,12.70424,10.94614,11.18209,12.87684,15.23237,17.4533,21.35654,24.86637,27.11256,28.4609,29.44911,31.41528,33.61463,37.8087,44.48435,48.32038,45.1991,44.61356
Costa Rica,CRI,Provisions to nonperforming loans (%),GFDD.SI.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.1,126.8,100.8,113.2,102.6,145.9,122.6,160.3,185.9,169.4,126.3,103.1,104.8,104.1
Costa Rica,CRI,Remittance inflows to GDP (%),GFDD.OI.13,,,,,,,,,,,,,,,,,,0.065095,0.082311,0.066906,0.084861,0.09147,0.214838,0.133285,0.139315,0.150105,0.140565,0.135248,0.150072,0.145637,0.162086,0.187084,0.165624,0.166005,0.16197,1.05184,1.10418,1.01411,0.908398,0.800698,0.8527,1.20976,1.48801,1.83176,1.71833,2.10543,2.27778,2.34755,2.02687,1.74335,1.46009,1.26659
Costa Rica,CRI,Saved any money in the past year (% age 15+),GFDD.AI.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.98699
Costa Rica,CRI,Saved at a financial institution in the past year (% age 15+),GFDD.AI.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.90369
Costa Rica,CRI,Saved using a savings club in the past year (% age 15+),GFDD.AI.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.73892
Costa Rica,CRI,Small firms with a bank loan or line of credit (%),GFDD.AI.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.2,
Costa Rica,CRI,Stock market capitalization to GDP (%),GFDD.DM.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.591698,,,,5.970398,7.233823,10.86539,15.8804,17.83301,16.00883,13.01781,9.399503,6.97901,7.384659,7.509616,6.596235,5.433805,4.2089,3.597212
Costa Rica,CRI,"Stock market return (%, year-on-year)",GFDD.OM.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Costa Rica,CRI,Stock market total value traded to GDP (%),GFDD.DM.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1224609,,,,,,2.039023,1.69749,0.1913358,0.1638893,0.1681,,,,0.1023677,0.0968659
Costa Rica,CRI,Stock market turnover ratio (%),GFDD.EM.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.61309,,4.124903,22.12841,1.391082,2.431276,1.785681,3.20025,,,1.928225,2.642273,2.525243
Costa Rica,CRI,Stock price volatility,GFDD.SM.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Costa Rica,CRI,Total factoring volume to GDP (%),GFDD.OI.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.348,1.437,1.505,1.14,1.312,,,,,,,,,
Costa Rica,CRI,Value of collateral needed for a loan (% of the loan amount),GFDD.AI.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.7,,,,,251.4,
Costa Rica,CRI,Value traded excluding top 10 traded companies to total value traded (%),GFDD.AM.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Costa Rica,CRI,Working capital financed by banks (%),GFDD.AI.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2,,,,,13.4,
Cuba,CUB,5-bank asset concentration,GFDD.OI.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,99.82632,99.942,100,100,,,,,
Cuba,CUB,"ATMs per 100,000 adults",GFDD.AI.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,CUB,Account at a formal financial institution (% age 15+),GFDD.AI.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,CUB,Account used for business purposes (% age 15+),GFDD.AI.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,CUB,Account used to receive government payments (% age 15+),GFDD.AI.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,CUB,Account used to receive remittances (% age 15+),GFDD.AI.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,CUB,Account used to receive wages (% age 15+),GFDD.AI.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,CUB,Bank Z-score,GFDD.SI.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.63978,11.57965,12.62677,13.82951,14.13553,3.440924,5.462219,6.53966,6.226824,8.749732,9.555261,9.729022,9.521932
Cuba,CUB,"Bank accounts per 1,000 adults",GFDD.AI.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,CUB,"Bank branches per 100,000 adults",GFDD.AI.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,CUB,Bank capital to total assets (%),GFDD.SI.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,CUB,Bank concentration (%),GFDD.OI.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,100,90.33874,87.60284,87.64591,93.49464,95.63072,94.60115,99.8195,100,,,
Cuba,CUB,Bank cost to income ratio (%),GFDD.EI.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.23315,7.708676,41.3996,52.95256,56.94188,63.05777,17.73595,19.57074,23.48422,15.59397,8.395515,12.46296,7.179757,6.651805
Cuba,CUB,Bank credit to bank deposits (%),GFDD.SI.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,CUB,Bank deposits to GDP (%),GFDD.OI.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,CUB,Bank lending-deposit spread,GFDD.EI.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,CUB,Bank net interest margin (%),GFDD.EI.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.378738,4.957044,3.674095,3.368785,3.50126,1.709256,1.50445,1.526536,0.9469743,1.793927,1.223082,0.6178754,1.12796
Cuba,CUB,Bank noninterest income to total income (%),GFDD.EI.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.11016,37.89417,58.84245,65.33307,67.54432,74.82043,50.87838,24.95979,31.64416,47.83403,67.08644,65.7523,80.41765,76.51
Cuba,CUB,Bank nonperforming loans to gross loans (%),GFDD.SI.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,CUB,Bank overhead costs to total assets (%),GFDD.EI.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3818691,4.25107,4.665989,4.93471,7.125537,0.4344614,0.285029,0.3816725,0.1734241,0.2548451,0.1679633,0.0945994,0.1082852
Cuba,CUB,Bank regulatory capital to risk-weighted assets (%),GFDD.SI.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,CUB,"Bank return on assets (%, after tax)",GFDD.EI.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.053382,3.84098,2.679998,2.328861,2.437765,0.9187725,0.7471484,0.886236,0.5968297,1.275149,0.7968526,0.7396829,0.9278532
Cuba,CUB,"Bank return on assets (%, before tax)",GFDD.EI.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.440941,5.493279,3.813037,3.449575,3.643013,1.363861,1.208979,1.338364,0.8763981,1.88104,1.191167,1.117235,1.520428
Cuba,CUB,"Bank return on equity (%, after tax)",GFDD.EI.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.64211,37.57588,26.69109,19.61735,19.0209,20.49527,18.22899,15.55487,9.621855,17.56276,8.993154,7.625218,9.644801
Cuba,CUB,"Bank return on equity (%, before tax)",GFDD.EI.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.65804,53.74014,37.97544,29.05777,28.42497,30.42396,29.49675,23.49044,14.12895,25.90776,13.44332,11.51731,15.80446
Cuba,CUB,"Banking crisis dummy (1=banking crisis, 0=none)",GFDD.OI.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cuba,CUB,Boone indicator,GFDD.OI.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1129818,-0.0210783,-0.019184,-0.0338789,-0.0177163,-0.0033994,-0.0116379,-0.0160857,0,0,-0.0041977
Cuba,CUB,Central bank assets to GDP (%),GFDD.DI.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,CUB,Checks used to make payments (% age 15+),GFDD.AI.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,CUB,Consolidated foreign claims of BIS reporting banks to GDP (%),GFDD.OI.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,CUB,"Consumer price index (2005=100, December)",GFDD.OE.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,CUB,"Consumer price index (2005=100, average)",GFDD.OE.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,CUB,Credit card (% age 15+),GFDD.AI.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,CUB,Credit to government and state owned enterprises to GDP (%),GFDD.EI.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,CUB,Debit card (% age 15+),GFDD.AI.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,CUB,Deposit money bank assets to deposit money bank assets and central bank assets (%),GFDD.DI.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,CUB,Deposit money banks' assets to GDP (%),GFDD.DI.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,CUB,Depositing/withdrawing at least once in a typical month (% age 15+),GFDD.AI.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,CUB,Domestic credit to private sector (% of GDP),GFDD.DI.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,CUB,Electronic payments used to make payments (% age 15+),GFDD.AI.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,CUB,External loans and deposits of reporting banks vis-à-vis all sectors (% of domestic bank deposits),GFDD.OI.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,CUB,External loans and deposits of reporting banks vis-à-vis the banking sector (% of domestic bank deposits),GFDD.OI.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,CUB,External loans and deposits of reporting banks vis-à-vis the nonbanking sectors (% of domestic bank deposits),GFDD.OI.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,CUB,Financial system deposits to GDP (%),GFDD.DI.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,CUB,Firms identifying access to finance as a major constraint (%),GFDD.AI.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,CUB,Firms not needing a loan (%),GFDD.AI.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,CUB,Firms using banks to finance investments (%),GFDD.AI.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,CUB,Firms using banks to finance working capital (%),GFDD.AI.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,CUB,Firms whose recent loan application was rejected (%),GFDD.AI.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,CUB,Firms with a bank loan or line of credit (%),GFDD.AI.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,CUB,Firms with a checking or savings account (%),GFDD.AI.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,CUB,Foreign bank assets among total bank assets (%),GFDD.OI.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,CUB,Foreign banks among total banks (%),GFDD.OI.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
